BatchNo,AreaPattern,Count
波次3,"(8, 5, 6, 11, 12, 13, 17, 22)",1.0
波次3,"(8, 1, 2, 10, 11, 14, 17)",1.0
波次3,"(8, 3, 4, 5, 6, 11, 17, 18, 19)",1.0
波次3,"(8, 1, 2, 4, 6, 17, 18)",1.0
波次3,"(8, 3, 4, 8, 9, 11, 14, 21)",1.0
波次3,"(8, 11, 12, 13, 14, 19, 21)",1.0
波次3,"(8, 3, 6, 7, 11, 17, 21)",1.0
波次3,"(8, 1, 6, 9, 10, 12)",1.0
波次3,"(8, 1, 6, 9, 20)",1.0
波次3,"(8, 1, 3, 4, 6, 8, 10, 14)",1.0
波次3,"(8, 4, 7, 8, 10, 13)",1.0
波次3,"(8, 1, 3, 6, 12, 14, 17, 20)",1.0
波次3,"(8, 1, 5, 10, 11, 17)",2.0
波次3,"(8, 1, 2, 7, 9, 17, 18)",1.0
波次3,"(8, 2, 4, 10, 11, 18)",1.0
波次3,"(8, 3, 11, 12, 13, 22)",1.0
波次3,"(8, 2, 3, 7, 11, 12, 18)",1.0
波次3,"(8, 1, 2, 3, 6, 8, 10)",1.0
波次3,"(8, 1, 4, 7, 8, 11, 14, 22)",1.0
波次3,"(8, 1, 4, 6, 21)",1.0
波次3,"(8, 1, 4, 9, 10, 17)",2.0
波次3,"(8, 2, 3, 4, 8, 17, 21)",1.0
波次3,"(8, 1, 2, 3, 4, 6, 10, 18)",1.0
波次3,"(8, 2, 4, 7, 8, 20)",1.0
波次3,"(8, 1, 3, 4, 6, 10, 12)",1.0
波次3,"(8, 2, 4, 9, 11, 13, 17, 18)",1.0
波次3,"(8, 1, 3, 4, 5, 8, 9, 13, 18)",1.0
波次3,"(8, 2, 4, 14, 17, 22)",1.0
波次3,"(8, 3, 4, 11, 12, 21)",1.0
波次3,"(8, 5, 7, 8, 14, 17, 21)",1.0
波次3,"(8, 1, 2, 11, 12, 13, 21)",1.0
波次3,"(8, 1, 3, 9, 10, 11, 14)",1.0
波次3,"(8, 1, 2, 5, 6, 9, 11, 17, 18)",1.0
波次3,"(8, 2, 3, 6, 10, 13, 17)",1.0
波次3,"(8, 1, 4, 8, 10, 12, 14, 17)",1.0
波次3,"(8, 1, 2, 6, 8, 10, 17)",1.0
波次3,"(8, 2, 3, 5, 9, 11, 17, 18)",1.0
波次3,"(8, 3, 4, 5, 14, 21)",1.0
波次3,"(8, 1, 4, 12, 13, 21)",1.0
波次3,"(8, 1, 6, 8, 10, 12)",1.0
波次3,"(8, 4, 5, 9, 10, 12, 17)",1.0
波次3,"(8, 5, 6, 12, 14, 17, 18, 20, 21)",1.0
波次3,"(8, 1, 3, 4, 10, 11, 13)",1.0
波次3,"(8, 3, 9, 10, 11, 12, 21)",1.0
波次3,"(8, 2, 4, 7, 9, 11, 13, 14, 18)",1.0
波次3,"(8, 1, 3, 11, 13, 20)",1.0
波次3,"(8, 3, 7, 9, 11, 12, 17, 18)",1.0
波次3,"(8, 1, 3, 6, 8, 14, 17, 21)",1.0
波次3,"(8, 1, 3, 4, 6, 10, 11)",1.0
波次3,"(8, 3, 11, 12, 13, 17, 20)",1.0
波次3,"(8, 2, 4, 8, 9, 17, 22)",1.0
波次3,"(8, 2, 3, 7, 8, 10, 12)",1.0
波次3,"(8, 1, 3, 4, 12, 17, 21)",1.0
波次3,"(8, 2, 3, 4, 9, 10, 14, 18)",1.0
波次3,"(8, 2, 3, 9, 10, 11, 12, 17)",1.0
波次3,"(8, 3, 4, 6, 7, 11, 19, 20)",1.0
波次3,"(8, 1, 2, 3, 8, 10, 12)",1.0
波次3,"(8, 2, 4, 9, 10, 11, 12, 17, 21)",1.0
波次3,"(8, 2, 5, 12, 13, 17, 18)",1.0
波次3,"(8, 6, 12, 17, 21)",1.0
波次3,"(8, 8, 12, 14, 17, 18)",1.0
波次3,"(8, 1, 5, 6, 7, 9, 11, 18)",1.0
波次3,"(8, 9, 11, 12, 13, 14, 17, 18)",1.0
波次3,"(8, 3, 5, 6, 7, 11, 17, 19, 22)",1.0
波次3,"(8, 1, 2, 7, 9, 13, 14, 17, 18)",1.0
波次3,"(8, 1, 9, 10, 11, 14, 17)",1.0
波次3,"(8, 1, 3, 5, 12, 13, 14, 21)",1.0
波次3,"(8, 4, 7, 12, 13, 14, 18, 20)",1.0
波次3,"(8, 1, 3, 7, 10, 11, 12, 14, 20)",1.0
波次3,"(8, 2, 4, 8, 12, 17, 18)",1.0
波次3,"(8, 1, 3, 4, 5, 11, 17, 21)",1.0
波次3,"(8, 3, 4, 7, 10, 14, 17, 21)",1.0
波次3,"(8, 1, 3, 9, 10, 11, 14, 17, 18)",1.0
波次3,"(8, 2, 4, 5, 7, 11, 13, 14, 20)",1.0
波次3,"(8, 1, 4, 6, 10, 13, 18)",1.0
波次3,"(8, 4, 5, 7, 12, 14, 17, 21)",1.0
波次3,"(8, 2, 3, 7, 10, 12, 17)",1.0
波次3,"(8, 1, 8, 11, 12, 17, 22)",1.0
波次3,"(8, 4, 5, 8, 10, 11, 13, 14)",1.0
波次3,"(8, 1, 5, 6, 7, 18)",1.0
波次3,"(8, 3, 4, 9, 11, 17, 20, 21)",1.0
波次3,"(8, 2, 8, 11, 12, 14, 21)",1.0
波次3,"(8, 1, 2, 6, 8, 12, 18)",1.0
波次3,"(8, 1, 2, 3, 8, 9, 17, 21)",1.0
波次3,"(8, 1, 2, 6, 12, 14, 18)",1.0
波次3,"(8, 1, 4, 7, 10, 13, 14, 17)",1.0
波次3,"(8, 1, 4, 9, 11, 12, 13, 18)",1.0
波次3,"(8, 3, 10, 11, 14, 17)",1.0
波次3,"(8, 1, 3, 5, 8, 11, 12, 18)",1.0
波次3,"(8, 1, 4, 6, 8, 21)",1.0
波次3,"(8, 2, 4, 7, 10, 12, 17)",1.0
波次3,"(8, 4, 7, 10, 12, 13, 17)",1.0
波次3,"(8, 2, 4, 10, 12, 13)",1.0
波次3,"(8, 3, 4, 9, 10, 11, 12, 17)",1.0
波次3,"(8, 3, 7, 8, 11, 13, 17, 22)",1.0
波次3,"(8, 3, 4, 8, 9, 11, 21)",1.0
波次3,"(8, 2, 4, 7, 9, 11, 17, 21)",1.0
波次3,"(8, 3, 4, 5, 8, 9, 10, 13, 14)",1.0
波次3,"(8, 2, 4, 12, 13, 14, 20)",1.0
波次3,"(8, 4, 9, 13, 17, 18)",1.0
波次3,"(8, 1, 2, 3, 7, 17, 22)",1.0
波次3,"(8, 1, 6, 10, 12, 13, 17)",1.0
波次3,"(8, 1, 3, 5, 11, 13, 14, 17, 18)",1.0
波次3,"(8, 1, 2, 7, 10, 11, 20)",1.0
波次3,"(8, 1, 3, 4, 6, 10, 13)",1.0
波次3,"(8, 8, 9, 13, 14, 17, 18)",1.0
波次3,"(8, 2, 3, 4, 5, 12, 20)",1.0
波次3,"(8, 3, 4, 8, 10, 13, 17)",1.0
波次3,"(8, 2, 4, 8, 9, 10, 12, 17)",1.0
波次3,"(8, 2, 7, 11, 12, 13, 17, 20)",1.0
波次3,"(8, 4, 8, 9, 10, 11, 12)",1.0
波次3,"(8, 4, 8, 10, 11, 13)",1.0
波次3,"(8, 1, 2, 3, 12, 14, 22)",1.0
波次3,"(8, 1, 7, 8, 13, 17, 20)",1.0
波次3,"(8, 4, 7, 10, 11, 13, 17)",1.0
波次3,"(8, 1, 2, 6, 7, 8, 11, 14, 18)",1.0
波次3,"(8, 1, 12, 13, 14, 17, 20)",1.0
波次3,"(8, 4, 7, 13, 14, 17, 19, 21)",1.0
波次3,"(8, 2, 3, 5, 8, 11, 17, 18)",1.0
波次3,"(8, 5, 11, 12, 14, 22)",1.0
波次3,"(8, 7, 11, 12, 13, 14, 17, 21)",1.0
波次3,"(8, 4, 5, 7, 8, 14, 18, 19)",1.0
波次3,"(8, 2, 8, 11, 13, 14, 17, 18)",1.0
波次3,"(8, 3, 4, 10, 11, 12, 13, 17)",1.0
波次3,"(8, 1, 2, 6, 10)",1.0
波次3,"(8, 2, 4, 7, 11, 14, 17, 18)",1.0
波次3,"(8, 1, 2, 9, 17, 21)",1.0
波次3,"(8, 8, 9, 11, 12, 18, 22)",1.0
波次3,"(8, 3, 7, 8, 9, 10, 11, 12)",1.0
波次3,"(8, 1, 4, 6, 7, 8, 10, 12)",1.0
波次3,"(8, 1, 2, 8, 10, 11, 12)",1.0
波次3,"(8, 2, 4, 10, 12, 17, 20)",1.0
波次3,"(8, 1, 2, 6, 10, 12, 14, 17)",1.0
波次3,"(8, 1, 3, 8, 12, 14, 17, 18)",1.0
波次3,"(8, 2, 3, 4, 10, 12, 17)",1.0
波次3,"(8, 1, 6, 7, 10, 12, 17)",1.0
波次3,"(8, 1, 2, 4, 5, 17, 20)",1.0
波次3,"(8, 3, 4, 5, 6, 7, 12, 21)",1.0
波次3,"(8, 1, 4, 5, 8, 14, 18)",1.0
波次3,"(8, 1, 5, 11, 12, 17, 21)",1.0
波次3,"(8, 1, 2, 6, 11, 12, 13, 21)",1.0
波次3,"(8, 2, 3, 4, 5, 8, 10)",1.0
波次3,"(8, 2, 5, 8, 10, 13, 17)",1.0
波次3,"(8, 4, 5, 7, 9, 17, 22)",1.0
波次3,"(8, 3, 7, 9, 12, 13, 14, 18)",1.0
波次3,"(8, 3, 4, 9, 12, 14, 17, 18)",1.0
波次3,"(8, 8, 12, 13, 14, 17, 20)",1.0
波次3,"(8, 1, 2, 7, 13, 14, 19, 21)",1.0
波次3,"(8, 5, 9, 12, 13, 14, 17, 18)",1.0
波次3,"(8, 2, 7, 8, 10, 11, 14, 17)",1.0
波次3,"(8, 1, 3, 7, 10, 11, 12, 13)",1.0
波次3,"(8, 1, 2, 4, 6, 7, 10, 14)",1.0
波次3,"(8, 1, 2, 4, 8, 10, 17)",1.0
波次3,"(8, 3, 5, 11, 12, 22)",1.0
波次3,"(8, 1, 2, 6, 9, 10, 11, 17)",1.0
波次3,"(8, 1, 4, 7, 11, 14, 17, 18)",1.0
波次3,"(8, 1, 2, 3, 8, 10, 12, 13)",1.0
波次3,"(8, 4, 5, 13, 17, 18)",1.0
波次3,"(8, 4, 5, 10, 11)",1.0
波次3,"(8, 1, 2, 5, 10, 12, 14, 17)",1.0
波次3,"(8, 3, 5, 10, 11, 14, 17)",1.0
波次3,"(8, 7, 9, 11, 12, 13, 14, 18)",1.0
波次3,"(8, 4, 7, 11, 12, 17, 18)",1.0
波次3,"(8, 1, 4, 5, 10, 11)",1.0
波次3,"(8, 1, 3, 6, 8, 10, 13)",1.0
波次3,"(8, 1, 2, 3, 8, 12, 17, 22)",1.0
波次3,"(8, 1, 2, 6, 10, 13, 17, 18)",1.0
波次3,"(8, 1, 6, 9, 21)",1.0
波次3,"(8, 2, 10, 12, 13, 17, 18)",1.0
波次3,"(8, 2, 6, 17, 18)",1.0
波次3,"(8, 2, 4, 5, 7, 9, 10, 14)",1.0
波次3,"(8, 1, 6, 10, 11, 12, 13)",1.0
波次3,"(8, 4, 7, 13, 14, 17, 18)",1.0
波次3,"(8, 1, 2, 6, 18)",1.0
波次3,"(8, 5, 7, 9, 10, 12, 13, 18)",1.0
波次3,"(8, 2, 5, 6, 9, 11, 12, 21)",1.0
波次3,"(8, 8, 9, 10, 12, 14, 17)",1.0
波次3,"(8, 1, 2, 5, 6, 10)",1.0
波次3,"(8, 1, 2, 3, 4, 17, 18)",1.0
波次3,"(8, 4, 10, 14, 18)",1.0
波次3,"(8, 2, 3, 7, 13, 14, 17, 22)",1.0
波次3,"(8, 2, 5, 9, 10, 12, 14)",1.0
波次3,"(8, 1, 2, 7, 10, 12, 14)",1.0
波次3,"(8, 1, 2, 4, 5, 12, 17, 18)",1.0
波次3,"(8, 1, 2, 10, 11, 17)",1.0
波次3,"(8, 5, 7, 8, 11, 17, 18)",1.0
波次3,"(8, 1, 3, 9, 10, 17)",1.0
波次3,"(8, 2, 4, 11, 12, 13, 14, 18)",1.0
波次3,"(8, 1, 4, 6, 10, 11, 13)",1.0
波次3,"(8, 2, 9, 12, 18)",1.0
波次3,"(8, 5, 7, 9, 13, 14, 17, 22)",1.0
波次3,"(8, 1, 3, 7, 9, 11, 14, 18)",1.0
波次3,"(8, 1, 11, 14, 17, 18)",1.0
波次3,"(8, 1, 3, 4, 6, 8, 10, 11, 14)",1.0
波次3,"(8, 3, 6, 7, 11, 17, 20, 21)",1.0
波次3,"(8, 3, 8, 9, 10, 12, 13)",1.0
波次3,"(8, 3, 4, 5, 10, 11, 17)",2.0
波次3,"(8, 2, 3, 4, 8, 10, 14)",1.0
波次3,"(8, 5, 8, 11, 12, 17, 21)",1.0
波次3,"(8, 5, 8, 11, 12, 14, 17, 18)",1.0
波次3,"(8, 2, 4, 5, 9, 10, 11)",1.0
波次3,"(8, 5, 11, 17, 18)",1.0
波次3,"(8, 1, 4, 7, 9, 11, 18, 21)",1.0
波次3,"(8, 1, 2, 6, 8, 9, 12, 21)",1.0
波次3,"(8, 3, 8, 12, 17, 20)",1.0
波次3,"(8, 2, 4, 11, 14, 17, 21)",1.0
波次3,"(8, 1, 3, 6, 10, 12)",1.0
波次3,"(8, 1, 2, 3, 6, 7, 8, 12, 18)",1.0
波次3,"(8, 1, 4, 5, 7, 9, 10, 11, 12)",1.0
波次3,"(8, 1, 5, 7, 9, 12, 21)",1.0
波次3,"(8, 1, 2, 4, 8, 17, 18, 21)",1.0
波次3,"(8, 1, 2, 3, 6, 10, 18, 21)",1.0
波次3,"(8, 2, 9, 10, 11, 13, 17)",1.0
波次3,"(8, 1, 3, 5, 9, 12, 18)",1.0
波次3,"(8, 2, 4, 5, 7, 8, 9, 22)",1.0
波次3,"(8, 1, 2, 17, 21)",1.0
波次3,"(8, 4, 8, 10, 11, 12, 14)",1.0
波次3,"(8, 5, 8, 13, 14, 17, 18)",1.0
波次3,"(8, 3, 5, 7, 9, 12, 14, 18)",1.0
波次3,"(8, 2, 5, 10, 12, 14, 17)",1.0
波次3,"(8, 3, 5, 7, 8, 10, 14, 17)",1.0
波次3,"(8, 3, 4, 7, 8, 11, 12, 18)",1.0
波次3,"(8, 1, 3, 12, 17, 18, 19)",1.0
波次3,"(8, 8, 11, 12, 13, 14, 18)",1.0
波次3,"(8, 1, 3, 4, 5, 10, 12, 13, 21)",1.0
波次3,"(8, 1, 12, 13, 17, 18, 21)",1.0
波次3,"(8, 2, 5, 9, 11, 12, 17, 18)",1.0
波次3,"(8, 2, 3, 8, 13, 14, 17, 21)",1.0
波次3,"(8, 1, 2, 4, 10, 14)",1.0
波次3,"(8, 1, 6, 10, 12, 13)",1.0
波次3,"(8, 1, 4, 9, 10, 12, 13)",1.0
波次3,"(8, 1, 2, 4, 7, 8, 12, 17, 22)",1.0
波次3,"(8, 1, 4, 5, 9, 11, 12, 13, 18)",1.0
波次3,"(8, 1, 6, 7, 13, 14, 18)",1.0
波次3,"(8, 1, 2, 3, 10, 12, 14)",1.0
波次3,"(8, 1, 2, 8, 11, 12, 18)",1.0
波次3,"(8, 1, 3, 6, 8, 10, 12, 13, 14)",1.0
波次3,"(8, 3, 5, 11, 12, 17, 18)",1.0
波次3,"(8, 3, 4, 5, 6, 10, 11, 12)",1.0
波次3,"(8, 2, 4, 11, 13, 18)",1.0
波次3,"(8, 1, 4, 5, 6, 18)",1.0
波次3,"(8, 1, 2, 3, 4, 6, 10, 17)",1.0
波次3,"(8, 3, 4, 7, 10, 11, 14, 21)",1.0
波次3,"(8, 2, 7, 11, 12, 13, 14, 18)",1.0
波次3,"(8, 1, 12, 13, 18)",1.0
波次3,"(8, 1, 2, 6, 12, 14, 21)",1.0
波次3,"(4, 1, 7, 14, 20)",1.0
波次3,"(4, 2, 4, 17, 21)",1.0
波次3,"(4, 4, 7, 9, 10)",1.0
波次3,"(4, 12, 14, 17, 21)",1.0
波次3,"(4, 2, 8, 12, 21)",1.0
波次3,"(4, 4, 7, 14, 18)",1.0
波次3,"(4, 14, 17, 20)",1.0
波次3,"(4, 12, 14, 21)",1.0
波次3,"(4, 1, 6, 12, 22)",1.0
波次3,"(4, 2, 12, 22)",1.0
波次3,"(4, 5, 12, 17, 20)",1.0
波次3,"(4, 8, 9, 10, 17)",1.0
波次3,"(4, 1, 2, 10, 13)",2.0
波次3,"(4, 2, 17, 22)",1.0
波次3,"(4, 4, 11, 21, 22)",1.0
波次3,"(4, 10, 13, 17, 22)",1.0
波次3,"(4, 4, 11, 14, 21)",3.0
波次3,"(4, 1, 5, 8, 21)",2.0
波次3,"(4, 1, 4, 14, 20)",1.0
波次3,"(4, 2, 4, 11, 21)",2.0
波次3,"(4, 4, 11, 22)",1.0
波次3,"(4, 4, 9, 10, 19)",1.0
波次3,"(4, 2, 3, 4, 21)",1.0
波次3,"(4, 3, 4, 10, 22)",1.0
波次3,"(4, 8, 12, 13, 21)",2.0
波次3,"(4, 4, 11, 13, 20)",2.0
波次3,"(4, 4, 7, 14, 22)",1.0
波次3,"(4, 4, 5, 17, 18)",1.0
波次3,"(4, 3, 4, 14, 21)",1.0
波次3,"(4, 1, 11, 19, 20)",1.0
波次3,"(4, 4, 6, 12, 21)",1.0
波次3,"(4, 4, 7, 10, 21)",1.0
波次3,"(4, 5, 13, 17, 20)",1.0
波次3,"(4, 1, 7, 17, 21)",1.0
波次3,"(4, 14, 17, 19, 21)",1.0
波次3,"(4, 4, 11, 13, 21)",1.0
波次3,"(4, 3, 4, 7, 20)",1.0
波次3,"(4, 2, 4, 20)",1.0
波次3,"(4, 4, 9, 22)",1.0
波次3,"(4, 6, 9, 17, 22)",1.0
波次3,"(4, 10, 12, 13, 22)",1.0
波次3,"(4, 11, 12, 17, 22)",1.0
波次3,"(4, 2, 12, 17, 21)",1.0
波次3,"(4, 7, 14, 17, 18)",2.0
波次3,"(4, 3, 10, 12, 22)",2.0
波次3,"(4, 4, 13, 17, 22)",1.0
波次3,"(4, 4, 7, 12, 21)",1.0
波次3,"(4, 3, 8, 12, 22)",1.0
波次3,"(4, 2, 12, 21)",2.0
波次3,"(4, 4, 7, 13, 22)",1.0
波次3,"(4, 7, 11, 12, 20)",1.0
波次3,"(4, 4, 9, 17, 21)",1.0
波次3,"(4, 4, 7, 20)",1.0
波次3,"(4, 7, 8, 12, 20)",1.0
波次3,"(4, 8, 17, 20)",2.0
波次3,"(4, 3, 5, 12, 21)",1.0
波次3,"(4, 1, 11, 21)",1.0
波次3,"(4, 1, 2, 21)",1.0
波次3,"(4, 1, 2, 3, 21)",1.0
波次3,"(4, 11, 12, 14, 20)",1.0
波次3,"(4, 4, 8, 14, 18)",3.0
波次3,"(4, 2, 7, 17, 22)",1.0
波次3,"(4, 1, 5, 14, 20)",1.0
波次3,"(4, 2, 13, 17, 22)",1.0
波次3,"(4, 13, 17, 21)",1.0
波次3,"(4, 1, 3, 4, 21)",1.0
波次3,"(4, 1, 10, 11)",1.0
波次3,"(4, 5, 7, 12, 21)",1.0
波次3,"(4, 2, 9, 12, 21)",1.0
波次3,"(4, 5, 11, 17, 21)",1.0
波次3,"(4, 3, 12, 13, 21)",1.0
波次3,"(4, 4, 12, 13, 21)",2.0
波次3,"(4, 11, 12, 17, 20)",1.0
波次3,"(4, 1, 9, 12, 21)",1.0
波次3,"(4, 4, 5, 7, 22)",1.0
波次3,"(4, 5, 12, 14, 22)",1.0
波次3,"(4, 11, 17, 18, 22)",1.0
波次3,"(4, 11, 12, 21)",1.0
波次3,"(4, 4, 11, 12, 21)",1.0
波次3,"(4, 4, 8, 17, 18)",3.0
波次3,"(4, 2, 4, 21, 22)",1.0
波次3,"(4, 4, 8, 12, 20)",1.0
波次3,"(4, 3, 12, 17, 21)",1.0
波次3,"(4, 3, 4, 22)",1.0
波次3,"(4, 7, 12, 17, 20)",1.0
波次3,"(4, 2, 4, 14, 21)",1.0
波次3,"(4, 9, 10, 14, 17)",1.0
波次3,"(4, 3, 11, 12, 20)",1.0
波次3,"(4, 3, 12, 14, 22)",1.0
波次3,"(4, 4, 5, 12, 21)",1.0
波次3,"(4, 4, 5, 18, 21)",1.0
波次3,"(4, 4, 6, 17, 20)",1.0
波次3,"(4, 9, 10, 12, 17)",2.0
波次3,"(4, 4, 5, 14, 20)",1.0
波次3,"(4, 3, 4, 13, 22)",2.0
波次3,"(4, 1, 6, 7, 21)",2.0
波次3,"(4, 3, 6, 12, 22)",1.0
波次3,"(4, 4, 7, 13, 21)",1.0
波次3,"(4, 4, 14, 20)",1.0
波次3,"(4, 11, 17, 20)",1.0
波次3,"(4, 8, 9, 17, 22)",1.0
波次3,"(4, 1, 4, 13, 22)",1.0
波次3,"(4, 8, 9, 10, 12)",1.0
波次3,"(4, 1, 3, 19, 20)",1.0
波次3,"(4, 3, 12, 17, 20)",1.0
波次3,"(4, 8, 12, 17, 21)",1.0
波次3,"(4, 7, 12, 21, 22)",1.0
波次3,"(4, 2, 11, 17, 21)",1.0
波次3,"(4, 4, 9, 17, 22)",1.0
波次3,"(4, 4, 5, 17, 22)",1.0
波次3,"(4, 14, 17, 18, 22)",1.0
波次3,"(4, 2, 12, 17, 20)",1.0
波次3,"(4, 2, 17, 21)",2.0
波次3,"(4, 3, 7, 12, 20)",1.0
波次3,"(4, 3, 8, 12, 21)",1.0
波次3,"(4, 8, 11, 12, 22)",1.0
波次3,"(4, 3, 11, 12, 21)",1.0
波次3,"(4, 9, 10, 12, 21)",1.0
波次3,"(4, 1, 6, 11, 22)",1.0
波次3,"(4, 9, 11, 12, 20)",1.0
波次3,"(4, 8, 12, 17, 22)",1.0
波次3,"(4, 1, 10, 11, 19)",1.0
波次3,"(4, 4, 7, 12, 22)",1.0
波次3,"(4, 7, 13, 17, 21)",2.0
波次3,"(4, 1, 4, 14, 21)",1.0
波次3,"(4, 9, 14, 17, 21)",1.0
波次3,"(4, 7, 17, 18, 20)",1.0
波次3,"(4, 4, 6, 12, 22)",1.0
波次3,"(4, 11, 17, 22)",1.0
波次3,"(4, 4, 5, 21)",1.0
波次3,"(4, 7, 8, 17, 21)",1.0
波次3,"(4, 5, 14, 17, 21)",1.0
波次3,"(4, 11, 14, 17, 21)",1.0
波次3,"(4, 4, 7, 18, 21)",1.0
波次3,"(4, 1, 7, 21)",1.0
波次3,"(4, 6, 7, 12, 20)",1.0
波次3,"(4, 4, 11, 21)",1.0
波次3,"(4, 5, 14, 17, 20)",1.0
波次3,"(4, 5, 7, 17, 21)",1.0
波次3,"(4, 5, 17, 18, 21)",1.0
波次3,"(4, 2, 11, 12, 20)",1.0
波次3,"(4, 2, 4, 8, 22)",1.0
波次3,"(4, 7, 8, 17, 20)",1.0
波次3,"(4, 4, 8, 17, 20)",1.0
波次3,"(4, 3, 12, 13, 22)",1.0
波次3,"(4, 5, 17, 22)",1.0
波次3,"(4, 1, 11, 13, 20)",1.0
波次3,"(4, 7, 14, 17, 20)",1.0
波次3,"(4, 9, 10, 17)",1.0
波次3,"(4, 9, 17, 21)",1.0
波次3,"(4, 1, 13, 21)",1.0
波次3,"(4, 10, 12, 18)",3.0
波次3,"(4, 4, 12, 17, 18)",1.0
波次3,"(4, 12, 17, 20)",1.0
波次3,"(4, 4, 12, 17, 21)",1.0
波次3,"(4, 1, 10, 12)",2.0
波次3,"(4, 4, 12, 18)",2.0
波次3,"(4, 1, 4, 10, 12)",2.0
波次3,"(4, 1, 21)",1.0
波次3,"(4, 10, 12, 17)",2.0
波次3,"(4, 1, 10, 17)",1.0
波次3,"(4, 12, 17, 18)",2.0
波次3,"(4, 4, 10, 12)",2.0
波次3,"(4, 12, 18)",1.0
波次3,"(4, 4, 10, 17)",2.0
波次3,"(4, 1, 17, 18)",1.0
波次3,"(4, 10, 12, 17, 20)",1.0
波次3,"(4, 1, 17, 20)",1.0
波次3,"(4, 1, 4, 10, 17)",1.0
波次3,"(4, 1, 10, 12, 17)",1.0
波次3,"(5, 1, 4, 12, 21)",2.0
波次3,"(5, 4, 12, 17, 18)",2.0
波次3,"(5, 4, 12, 18)",2.0
波次3,"(5, 1, 4, 12, 20)",1.0
波次3,"(5, 4, 10, 12, 17)",1.0
波次3,"(5, 1, 10, 17)",1.0
波次3,"(5, 10, 12, 17, 21)",1.0
波次3,"(5, 4, 17, 18)",1.0
波次3,"(5, 1, 10, 12, 18)",1.0
波次3,"(5, 12, 17, 18)",1.0
波次3,"(5, 10, 12, 17)",1.0
波次3,"(5, 1, 10, 12)",1.0
波次4,"(5, 1, 2, 10, 12, 17)",1.0
波次4,"(5, 5, 9, 10, 11, 12)",1.0
波次4,"(5, 3, 4, 14, 18)",1.0
波次4,"(5, 3, 4, 5, 7, 20)",1.0
波次4,"(5, 2, 7, 12, 20, 22)",1.0
波次4,"(5, 4, 7, 13, 18)",2.0
波次4,"(5, 4, 8, 14, 18)",1.0
波次4,"(5, 3, 7, 10, 14, 17)",1.0
波次4,"(5, 4, 9, 12, 14, 18)",1.0
波次4,"(5, 7, 9, 10, 12, 13)",1.0
波次4,"(5, 1, 7, 10, 17, 19)",1.0
波次4,"(5, 2, 8, 12, 21)",1.0
波次4,"(5, 6, 11, 12, 21)",1.0
波次4,"(5, 3, 4, 8, 12, 22)",2.0
波次4,"(5, 9, 10, 11, 17)",1.0
波次4,"(5, 2, 4, 6, 9, 18)",1.0
波次4,"(5, 2, 4, 5, 12, 20)",1.0
波次4,"(5, 2, 8, 10, 11, 12)",1.0
波次4,"(5, 4, 10, 11, 12)",3.0
波次4,"(5, 4, 7, 9, 10)",2.0
波次4,"(5, 1, 2, 6, 14, 18)",2.0
波次4,"(5, 8, 9, 10, 12, 13)",1.0
波次4,"(5, 3, 11, 13, 17, 22)",1.0
波次4,"(5, 5, 8, 10, 14, 17)",1.0
波次4,"(5, 3, 5, 10, 12, 17)",1.0
波次4,"(5, 6, 12, 18)",1.0
波次4,"(5, 1, 2, 10, 11, 12)",1.0
波次4,"(5, 3, 4, 9, 13, 21)",1.0
波次4,"(5, 1, 3, 6, 10)",1.0
波次4,"(5, 5, 8, 10, 12, 22)",1.0
波次4,"(5, 4, 9, 11, 18)",1.0
波次4,"(5, 1, 2, 9, 17, 20)",1.0
波次4,"(5, 1, 2, 19, 22)",1.0
波次4,"(5, 9, 10, 12, 13)",1.0
波次4,"(5, 2, 3, 8, 17, 18)",1.0
波次4,"(5, 1, 3, 4, 18)",1.0
波次4,"(5, 1, 3, 7, 10, 12)",1.0
波次4,"(5, 8, 12, 13, 20)",1.0
波次4,"(5, 8, 9, 11, 17, 18)",1.0
波次4,"(5, 3, 4, 5, 10, 13)",1.0
波次4,"(5, 2, 6, 10, 11, 12)",2.0
波次4,"(5, 4, 7, 10)",2.0
波次4,"(5, 2, 4, 9, 10)",1.0
波次4,"(5, 1, 2, 17, 18)",1.0
波次4,"(5, 1, 3, 4, 5, 21)",1.0
波次4,"(5, 9, 11, 14, 17, 22)",1.0
波次4,"(5, 2, 4, 11, 14, 20)",1.0
波次4,"(5, 2, 4, 7, 18)",1.0
波次4,"(5, 2, 4, 13, 14, 18)",1.0
波次4,"(5, 4, 7, 8, 18)",2.0
波次4,"(5, 2, 4, 8, 12, 18)",1.0
波次4,"(5, 1, 5, 12, 17, 18)",1.0
波次4,"(5, 7, 12, 13, 18, 19)",1.0
波次4,"(5, 1, 6, 7, 10, 17)",1.0
波次4,"(5, 3, 4, 8, 12, 21)",1.0
波次4,"(5, 5, 10, 12)",1.0
波次4,"(5, 3, 12, 13, 14, 21)",2.0
波次4,"(5, 1, 10, 11, 14, 17)",1.0
波次4,"(5, 1, 8, 13, 17, 22)",1.0
波次4,"(5, 2, 8, 10, 12, 13)",1.0
波次4,"(5, 9, 11, 17, 18)",1.0
波次4,"(5, 2, 4, 8, 10, 11)",1.0
波次4,"(5, 3, 4, 11, 13, 22)",1.0
波次4,"(5, 1, 3, 9, 18, 21)",1.0
波次4,"(5, 7, 8, 9, 12, 18)",1.0
